sale_id,date,medication,category,unit,quantity_sold,unit_price,payment_method,total_price
1139,2025-04-05,Amoxicillin 500mg,Pain Relief,Vial,6,110.14,Cash,660.84
1201,2025-04-05,Cetirizine 10mg,Pain Relief,Tab,21,163.25,UPI,3428.25
1247,2025-04-05,Cetirizine 10mg,Thyroid,Bottle,19,222.01,Insurance,4218.19
1291,2025-04-05,Amlodipine 5mg,Antibiotics,Bottle,10,224.26,Cash,2242.6
1403,2025-04-05,Amlodipine 5mg,Diabetes,Strip,3,218.67,UPI,656.01
1425,2025-04-05,Pantoprazole 40mg,Vitamins & Supplements,Capsule,19,108.91,UPI,2069.29
1444,2025-04-05,Atorvastatin 10mg,Cardiovascular,Bottle,2,104.59,Cash,209.18
1445,2025-04-05,Azithromycin 500mg,Thyroid,Tab,6,247.82,UPI,1486.92
1475,2025-04-05,Cetirizine 10mg,Cardiovascular,Tab,24,63.76,Card,1530.24
1503,2025-04-05,Amlodipine 5mg,Gastrointestinal,Vial,16,109.53,UPI,1752.48
1675,2025-04-05,Cetirizine 10mg,Cardiovascular,Tab,14,197.64,Card,2766.96
1743,2025-04-05,Azithromycin 500mg,Vitamins & Supplements,Tab,22,239.28,UPI,5264.16
1785,2025-04-05,Amlodipine 5mg,Antibiotics,Bottle,7,41.89,Cash,293.23
1793,2025-04-05,Omeprazole 20mg,Diabetes,Bottle,12,39.82,UPI,477.84
1810,2025-04-05,Omeprazole 20mg,Cardiovascular,Strip,23,167.95,UPI,3862.85
51,2025-04-06,Pantoprazole 40mg,Vitamins & Supplements,Bottle,12,63.23,Insurance,758.76
156,2025-04-06,Metformin 500mg,Vitamins & Supplements,Tab,12,190.6,UPI,2287.2
165,2025-04-06,Vitamin D3 1000IU,Cardiovascular,Tab,11,186.5,Card,2051.5
191,2025-04-06,Paracetamol 500mg,Vitamins & Supplements,Bottle,16,128.67,Card,2058.72
238,2025-04-06,Amoxicillin 500mg,Diabetes,Tab,5,226.95,Card,1134.75
261,2025-04-06,Paracetamol 500mg,Vitamins & Supplements,Capsule,5,168.19,Cash,840.95
272,2025-04-06,Cetirizine 10mg,Pain Relief,Capsule,4,233.5,Cash,934.0
352,2025-04-06,Omeprazole 20mg,Vitamins & Supplements,Strip,18,66.29,Insurance,1193.22
447,2025-04-06,Metformin 500mg,Antibiotics,Tab,20,208.7,Cash,4174.0
537,2025-04-06,Atorvastatin 10mg,Cardiovascular,Vial,18,203.36,Card,3660.48
571,2025-04-06,Amlodipine 5mg,Cardiovascular,Tab,4,135.22,Insurance,540.88
603,2025-04-06,Metformin 500mg,Pain Relief,Vial,19,219.61,Cash,4172.59
626,2025-04-06,Pantoprazole 40mg,Thyroid,Vial,4,24.47,UPI,97.88
665,2025-04-06,Ibuprofen 400mg,Gastrointestinal,Bottle,3,32.93,Insurance,98.79
709,2025-04-06,Omeprazole 20mg,Allergy,Vial,20,137.61,UPI,2752.2
724,2025-04-06,Paracetamol 500mg,Cardiovascular,Capsule,12,22.74,Cash,272.88
808,2025-04-06,Amlodipine 5mg,Allergy,Bottle,6,79.84,Card,479.04
871,2025-04-06,Metformin 500mg,Allergy,Tab,6,194.69,Insurance,1168.14
914,2025-04-06,Levothyroxine 50mcg,Antibiotics,Strip,9,31.86,Insurance,286.74
981,2025-04-06,Paracetamol 500mg,Vitamins & Supplements,Tab,17,209.98,Cash,3569.66
983,2025-04-06,Metformin 500mg,Pain Relief,Bottle,22,114.83,Cash,2526.26
1028,2025-04-06,Atorvastatin 10mg,Gastrointestinal,Bottle,16,96.92,UPI,1550.72
1179,2025-04-06,Metformin 500mg,Pain Relief,Vial,12,83.72,Card,1004.64
1213,2025-04-06,Pantoprazole 40mg,Thyroid,Strip,18,85.04,Insurance,1530.72
1223,2025-04-06,Ibuprofen 400mg,Vitamins & Supplements,Strip,11,180.83,Card,1989.13
1246,2025-04-06,Amoxicillin 500mg,Diabetes,Vial,5,196.32,Insurance,981.6
1289,2025-04-06,Vitamin D3 1000IU,Antibiotics,Bottle,9,198.07,Insurance,1782.63
1310,2025-04-06,Paracetamol 500mg,Antibiotics,Vial,13,56.03,UPI,728.39
1344,2025-04-06,Omeprazole 20mg,Vitamins & Supplements,Bottle,5,202.01,Cash,1010.05
1350,2025-04-06,Pantoprazole 40mg,Pain Relief,Capsule,2,91.77,Insurance,183.54
1408,2025-04-06,Levothyroxine 50mcg,Diabetes,Bottle,24,167.29,UPI,4014.96
1480,2025-04-06,Pantoprazole 40mg,Antibiotics,Vial,20,70.59,Insurance,1411.8
1499,2025-04-06,Vitamin D3 1000IU,Allergy,Bottle,4,111.21,Card,444.84
1639,2025-04-06,Azithromycin 500mg,Thyroid,Bottle,5,187.83,Cash,939.15
1658,2025-04-06,Amlodipine 5mg,Vitamins & Supplements,Bottle,11,184.89,UPI,2033.79
1693,2025-04-06,Levothyroxine 50mcg,Pain Relief,Bottle,4,168.33,Card,673.32
1737,2025-04-06,Amlodipine 5mg,Diabetes,Bottle,2,190.83,Cash,381.66
1748,2025-04-06,Levothyroxine 50mcg,Thyroid,Bottle,12,162.26,UPI,1947.12
1840,2025-04-06,Ibuprofen 400mg,Diabetes,Strip,1,15.67,Card,15.67
1849,2025-04-06,Vitamin D3 1000IU,Thyroid,Strip,11,205.54,Cash,2260.94
1869,2025-04-06,Ibuprofen 400mg,Vitamins & Supplements,Tab,22,16.06,Cash,353.32
1928,2025-04-06,Omeprazole 20mg,Antibiotics,Tab,9,225.92,Cash,2033.28
1996,2025-04-06,Vitamin D3 1000IU,Thyroid,Bottle,13,224.66,Cash,2920.58
26,2025-04-07,Omeprazole 20mg,Allergy,Capsule,8,248.08,UPI,1984.64
291,2025-04-07,Omeprazole 20mg,Pain Relief,Bottle,10,117.94,Cash,1179.4
374,2025-04-07,Ibuprofen 400mg,Cardiovascular,Tab,10,171.15,Insurance,1711.5
414,2025-04-07,Vitamin D3 1000IU,Allergy,Tab,1,204.59,UPI,204.59
415,2025-04-07,Amoxicillin 500mg,Pain Relief,Tab,7,51.88,UPI,363.16
795,2025-04-07,Azithromycin 500mg,Allergy,Vial,19,134.5,Card,2555.5
809,2025-04-07,Amoxicillin 500mg,Allergy,Strip,14,227.67,Cash,3187.38
856,2025-04-07,Cetirizine 10mg,Thyroid,Capsule,16,40.24,Insurance,643.84
898,2025-04-07,Atorvastatin 10mg,Vitamins & Supplements,Tab,20,232.37,Cash,4647.4
977,2025-04-07,Vitamin D3 1000IU,Vitamins & Supplements,Strip,4,60.84,Card,243.36
1035,2025-04-07,Vitamin D3 1000IU,Allergy,Tab,5,205.96,UPI,1029.8
1038,2025-04-07,Atorvastatin 10mg,Diabetes,Tab,24,177.07,Cash,4249.68
1049,2025-04-07,Azithromycin 500mg,Diabetes,Bottle,21,36.04,Insurance,756.84
1173,2025-04-07,Azithromycin 500mg,Thyroid,Capsule,23,122.2,Cash,2810.6
1262,2025-04-07,Amlodipine 5mg,Allergy,Strip,15,186.44,Cash,2796.6
1288,2025-04-07,Vitamin D3 1000IU,Gastrointestinal,Capsule,18,176.08,Cash,3169.44
1317,2025-04-07,Atorvastatin 10mg,Thyroid,Tab,15,83.52,Card,1252.8
1369,2025-04-07,Paracetamol 500mg,Vitamins & Supplements,Tab,16,204.53,Card,3272.48
1405,2025-04-07,Vitamin D3 1000IU,Antibiotics,Strip,7,139.04,Insurance,973.28
1421,2025-04-07,Amlodipine 5mg,Vitamins & Supplements,Tab,1,82.75,Cash,82.75
1454,2025-04-07,Omeprazole 20mg,Thyroid,Tab,12,100.19,Insurance,1202.28
1529,2025-04-07,Azithromycin 500mg,Thyroid,Vial,20,149.24,UPI,2984.8
1603,2025-04-07,Amoxicillin 500mg,Thyroid,Capsule,10,226.01,Card,2260.1
1694,2025-04-07,Metformin 500mg,Vitamins & Supplements,Bottle,14,196.84,UPI,2755.76
1745,2025-04-07,Cetirizine 10mg,Gastrointestinal,Capsule,1,241.14,UPI,241.14
1750,2025-04-07,Vitamin D3 1000IU,Allergy,Strip,8,44.48,Card,355.84
1845,2025-04-07,Paracetamol 500mg,Cardiovascular,Capsule,3,117.28,Insurance,351.84
1,2025-04-08,Azithromycin 500mg,Cardiovascular,Capsule,22,227.91,Insurance,5014.02
8,2025-04-08,Pantoprazole 40mg,Allergy,Tab,17,29.13,Card,495.21
56,2025-04-08,Amlodipine 5mg,Cardiovascular,Vial,19,197.11,UPI,3745.09
142,2025-04-08,Atorvastatin 10mg,Gastrointestinal,Strip,8,212.66,Insurance,1701.28
174,2025-04-08,Pantoprazole 40mg,Allergy,Bottle,10,232.44,Card,2324.4
185,2025-04-08,Levothyroxine 50mcg,Diabetes,Strip,4,178.65,Cash,714.6
193,2025-04-08,Ibuprofen 400mg,Diabetes,Capsule,13,75.8,Insurance,985.4
223,2025-04-08,Ibuprofen 400mg,Gastrointestinal,Strip,7,132.93,Insurance,930.51
233,2025-04-08,Ibuprofen 400mg,Vitamins & Supplements,Capsule,1,128.48,Card,128.48
257,2025-04-08,Ibuprofen 400mg,Allergy,Bottle,23,114.34,Insurance,2629.82
324,2025-04-08,Pantoprazole 40mg,Thyroid,Strip,16,139.45,Card,2231.2
490,2025-04-08,Cetirizine 10mg,Diabetes,Strip,13,116.5,UPI,1514.5
545,2025-04-08,Metformin 500mg,Allergy,Tab,7,98.72,Cash,691.04
593,2025-04-08,Vitamin D3 1000IU,Allergy,Bottle,9,125.01,Card,1125.09
622,2025-04-08,Paracetamol 500mg,Antibiotics,Tab,7,97.88,Insurance,685.16
719,2025-04-08,Pantoprazole 40mg,Diabetes,Tab,9,17.11,Insurance,153.99
772,2025-04-08,Azithromycin 500mg,Pain Relief,Tab,16,138.88,UPI,2222.08
777,2025-04-08,Atorvastatin 10mg,Antibiotics,Vial,13,246.27,UPI,3201.51
829,2025-04-08,Atorvastatin 10mg,Allergy,Vial,5,229.91,Insurance,1149.55
834,2025-04-08,Metformin 500mg,Cardiovascular,Bottle,10,223.35,Insurance,2233.5
845,2025-04-08,Atorvastatin 10mg,Gastrointestinal,Bottle,3,130.31,Cash,390.93
1005,2025-04-08,Levothyroxine 50mcg,Allergy,Vial,23,51.22,Insurance,1178.06
1034,2025-04-08,Pantoprazole 40mg,Cardiovascular,Vial,1,188.65,UPI,188.65
1182,2025-04-08,Levothyroxine 50mcg,Vitamins & Supplements,Bottle,18,113.21,Insurance,2037.78
1185,2025-04-08,Levothyroxine 50mcg,Gastrointestinal,Vial,5,122.86,Card,614.3
1364,2025-04-08,Vitamin D3 1000IU,Antibiotics,Strip,22,233.16,Card,5129.52
1385,2025-04-08,Amlodipine 5mg,Gastrointestinal,Tab,3,119.52,Insurance,358.56
1401,2025-04-08,Azithromycin 500mg,Diabetes,Tab,8,150.64,Insurance,1205.12
1610,2025-04-08,Omeprazole 20mg,Vitamins & Supplements,Bottle,13,34.83,Cash,452.79
1724,2025-04-08,Metformin 500mg,Cardiovascular,Vial,12,120.27,Insurance,1443.24
1796,2025-04-08,Ibuprofen 400mg,Pain Relief,Strip,6,219.43,Card,1316.58
1836,2025-04-08,Azithromycin 500mg,Vitamins & Supplements,Bottle,19,151.86,Card,2885.34
1912,2025-04-08,Paracetamol 500mg,Diabetes,Tab,14,46.43,Cash,650.02
1917,2025-04-08,Azithromycin 500mg,Vitamins & Supplements,Tab,8,48.16,Insurance,385.28
1935,2025-04-08,Omeprazole 20mg,Pain Relief,Tab,10,210.1,Card,2101.0
1965,2025-04-08,Ibuprofen 400mg,Thyroid,Vial,24,173.04,UPI,4152.96
1982,2025-04-08,Pantoprazole 40mg,Vitamins & Supplements,Bottle,24,21.27,UPI,510.48
17,2025-04-09,Levothyroxine 50mcg,Pain Relief,Vial,2,237.73,UPI,475.46
81,2025-04-09,Cetirizine 10mg,Pain Relief,Capsule,10,74.31,UPI,743.1
105,2025-04-09,Amlodipine 5mg,Antibiotics,Bottle,24,215.21,UPI,5165.04
159,2025-04-09,Amoxicillin 500mg,Cardiovascular,Vial,8,188.25,UPI,1506.0
323,2025-04-09,Amoxicillin 500mg,Diabetes,Tab,4,136.5,Cash,546.0
326,2025-04-09,Atorvastatin 10mg,Thyroid,Bottle,4,84.89,Card,339.56
375,2025-04-09,Atorvastatin 10mg,Thyroid,Vial,10,181.57,Cash,1815.7
470,2025-04-09,Ibuprofen 400mg,Vitamins & Supplements,Tab,10,215.44,Cash,2154.4
484,2025-04-09,Omeprazole 20mg,Allergy,Bottle,22,92.78,Card,2041.16
555,2025-04-09,Amoxicillin 500mg,Diabetes,Bottle,18,192.44,UPI,3463.92
588,2025-04-09,Azithromycin 500mg,Cardiovascular,Bottle,15,243.74,Cash,3656.1
670,2025-04-09,Amoxicillin 500mg,Cardiovascular,Strip,20,205.07,UPI,4101.4
799,2025-04-09,Atorvastatin 10mg,Antibiotics,Vial,24,188.21,Card,4517.04
999,2025-04-09,Metformin 500mg,Antibiotics,Capsule,18,70.04,UPI,1260.72
1092,2025-04-09,Amlodipine 5mg,Allergy,Vial,7,174.09,Insurance,1218.63
1207,2025-04-09,Metformin 500mg,Antibiotics,Strip,17,79.58,Cash,1352.86
1245,2025-04-09,Azithromycin 500mg,Gastrointestinal,Bottle,19,214.2,UPI,4069.8
1306,2025-04-09,Vitamin D3 1000IU,Allergy,Vial,16,185.73,Cash,2971.68
1337,2025-04-09,Vitamin D3 1000IU,Vitamins & Supplements,Capsule,9,225.93,UPI,2033.37
1362,2025-04-09,Omeprazole 20mg,Pain Relief,Capsule,3,40.76,Card,122.28
1365,2025-04-09,Metformin 500mg,Pain Relief,Tab,15,27.87,Insurance,418.05
1382,2025-04-09,Azithromycin 500mg,Allergy,Vial,16,204.38,Card,3270.08
1383,2025-04-09,Vitamin D3 1000IU,Pain Relief,Strip,1,247.59,Card,247.59
1453,2025-04-09,Metformin 500mg,Antibiotics,Tab,19,122.98,Insurance,2336.62
1465,2025-04-09,Omeprazole 20mg,Diabetes,Vial,22,233.45,Insurance,5135.9
1470,2025-04-09,Omeprazole 20mg,Diabetes,Vial,24,44.5,Insurance,1068.0
1492,2025-04-09,Ibuprofen 400mg,Pain Relief,Capsule,8,211.59,Cash,1692.72
1511,2025-04-09,Pantoprazole 40mg,Antibiotics,Vial,4,191.05,Insurance,764.2
1569,2025-04-09,Paracetamol 500mg,Vitamins & Supplements,Bottle,17,37.31,Insurance,634.27
1589,2025-04-09,Vitamin D3 1000IU,Gastrointestinal,Capsule,23,96.25,Cash,2213.75
1720,2025-04-09,Ibuprofen 400mg,Thyroid,Tab,23,99.94,UPI,2298.62
1763,2025-04-09,Ibuprofen 400mg,Pain Relief,Bottle,18,21.78,UPI,392.04
1791,2025-04-09,Pantoprazole 40mg,Thyroid,Bottle,10,61.24,Card,612.4
1797,2025-04-09,Omeprazole 20mg,Thyroid,Vial,5,44.66,Insurance,223.3
1828,2025-04-09,Omeprazole 20mg,Vitamins & Supplements,Strip,7,92.62,Cash,648.34
1833,2025-04-09,Atorvastatin 10mg,Cardiovascular,Vial,10,69.22,Cash,692.2
1930,2025-04-09,Azithromycin 500mg,Thyroid,Bottle,17,117.68,Card,2000.56
119,2025-04-10,Levothyroxine 50mcg,Cardiovascular,Bottle,8,185.98,Insurance,1487.84
144,2025-04-10,Amoxicillin 500mg,Allergy,Capsule,2,169.72,Insurance,339.44
231,2025-04-10,Omeprazole 20mg,Cardiovascular,Tab,4,178.35,Card,713.4
250,2025-04-10,Metformin 500mg,Diabetes,Vial,12,35.39,UPI,424.68
321,2025-04-10,Pantoprazole 40mg,Vitamins & Supplements,Strip,13,191.8,UPI,2493.4
357,2025-04-10,Pantoprazole 40mg,Cardiovascular,Vial,18,72.26,Cash,1300.68
390,2025-04-10,Omeprazole 20mg,Allergy,Strip,21,41.83,UPI,878.43
446,2025-04-10,Amlodipine 5mg,Vitamins & Supplements,Capsule,20,240.11,Cash,4802.2
693,2025-04-10,Paracetamol 500mg,Antibiotics,Bottle,10,79.11,Card,791.1
732,2025-04-10,Vitamin D3 1000IU,Gastrointestinal,Tab,14,121.29,Insurance,1698.06
746,2025-04-10,Ibuprofen 400mg,Gastrointestinal,Vial,18,171.06,Insurance,3079.08
844,2025-04-10,Metformin 500mg,Pain Relief,Tab,17,83.94,Cash,1426.98
879,2025-04-10,Azithromycin 500mg,Cardiovascular,Capsule,7,242.51,Insurance,1697.57
915,2025-04-10,Amoxicillin 500mg,Antibiotics,Bottle,24,170.07,Insurance,4081.68
965,2025-04-10,Azithromycin 500mg,Gastrointestinal,Capsule,23,189.57,Card,4360.11
1116,2025-04-10,Paracetamol 500mg,Vitamins & Supplements,Capsule,6,47.94,UPI,287.64
1197,2025-04-10,Amlodipine 5mg,Thyroid,Capsule,3,69.77,Card,209.31
1212,2025-04-10,Amlodipine 5mg,Gastrointestinal,Vial,2,181.08,UPI,362.16
1343,2025-04-10,Omeprazole 20mg,Diabetes,Strip,4,178.28,UPI,713.12
1493,2025-04-10,Ibuprofen 400mg,Gastrointestinal,Capsule,18,135.39,Card,2437.02
1523,2025-04-10,Vitamin D3 1000IU,Cardiovascular,Vial,21,147.59,UPI,3099.39
1563,2025-04-10,Amoxicillin 500mg,Antibiotics,Bottle,16,89.26,Card,1428.16
1744,2025-04-10,Levothyroxine 50mcg,Cardiovascular,Strip,24,229.0,Insurance,5496.0
1881,2025-04-10,Ibuprofen 400mg,Antibiotics,Tab,8,170.19,Cash,1361.52
39,2025-04-11,Omeprazole 20mg,Vitamins & Supplements,Capsule,7,118.49,Cash,829.43
86,2025-04-11,Atorvastatin 10mg,Allergy,Bottle,8,161.26,UPI,1290.08
141,2025-04-11,Amoxicillin 500mg,Cardiovascular,Strip,3,246.1,Cash,738.3
180,2025-04-11,Levothyroxine 50mcg,Thyroid,Capsule,16,243.08,Insurance,3889.28
207,2025-04-11,Vitamin D3 1000IU,Vitamins & Supplements,Bottle,5,169.16,Cash,845.8
241,2025-04-11,Amlodipine 5mg,Cardiovascular,Bottle,11,236.95,Insurance,2606.45
336,2025-04-11,Metformin 500mg,Antibiotics,Bottle,23,99.33,Insurance,2284.59
465,2025-04-11,Amlodipine 5mg,Cardiovascular,Capsule,19,29.08,Cash,552.52
480,2025-04-11,Levothyroxine 50mcg,Gastrointestinal,Capsule,5,153.97,UPI,769.85
492,2025-04-11,Cetirizine 10mg,Gastrointestinal,Strip,6,177.11,Cash,1062.66
531,2025-04-11,Azithromycin 500mg,Diabetes,Strip,15,127.11,Cash,1906.65
561,2025-04-11,Pantoprazole 40mg,Vitamins & Supplements,Capsule,12,55.46,Insurance,665.52
775,2025-04-11,Metformin 500mg,Vitamins & Supplements,Vial,21,230.67,Cash,4844.07
800,2025-04-11,Amoxicillin 500mg,Vitamins & Supplements,Vial,20,31.47,Cash,629.4
1056,2025-04-11,Atorvastatin 10mg,Diabetes,Strip,2,85.23,Insurance,170.46
1110,2025-04-11,Cetirizine 10mg,Thyroid,Bottle,4,94.0,Cash,376.0
1211,2025-04-11,Cetirizine 10mg,Pain Relief,Bottle,7,161.24,Cash,1128.68
1359,2025-04-11,Pantoprazole 40mg,Antibiotics,Strip,11,27.85,Card,306.35
1393,2025-04-11,Atorvastatin 10mg,Antibiotics,Strip,21,137.06,UPI,2878.26
1482,2025-04-11,Ibuprofen 400mg,Pain Relief,Vial,13,45.96,UPI,597.48
1685,2025-04-11,Azithromycin 500mg,Thyroid,Vial,22,204.36,Card,4495.92
1742,2025-04-11,Vitamin D3 1000IU,Gastrointestinal,Strip,22,105.75,Insurance,2326.5
1755,2025-04-11,Amoxicillin 500mg,Pain Relief,Bottle,11,188.97,UPI,2078.67
1834,2025-04-11,Pantoprazole 40mg,Vitamins & Supplements,Capsule,4,97.42,UPI,389.68
1916,2025-04-11,Ibuprofen 400mg,Allergy,Bottle,5,22.91,UPI,114.55
1948,2025-04-11,Paracetamol 500mg,Antibiotics,Capsule,9,201.5,Cash,1813.5
1953,2025-04-11,Paracetamol 500mg,Cardiovascular,Vial,17,237.26,Card,4033.42
5,2025-04-12,Vitamin D3 1000IU,Antibiotics,Strip,19,203.19,Cash,3860.61
196,2025-04-12,Metformin 500mg,Cardiovascular,Vial,8,145.18,Insurance,1161.44
487,2025-04-12,Azithromycin 500mg,Allergy,Tab,7,134.26,Cash,939.82
535,2025-04-12,Amoxicillin 500mg,Allergy,Vial,16,41.23,Insurance,659.68
664,2025-04-12,Levothyroxine 50mcg,Pain Relief,Vial,17,109.43,UPI,1860.31
672,2025-04-12,Cetirizine 10mg,Cardiovascular,Vial,20,164.49,Insurance,3289.8
785,2025-04-12,Amlodipine 5mg,Allergy,Vial,6,162.13,Insurance,972.78
1076,2025-04-12,Amlodipine 5mg,Cardiovascular,Capsule,14,217.29,UPI,3042.06
1077,2025-04-12,Ibuprofen 400mg,Antibiotics,Vial,1,16.28,Insurance,16.28
1135,2025-04-12,Vitamin D3 1000IU,Allergy,Capsule,10,156.84,Card,1568.4
1167,2025-04-12,Ibuprofen 400mg,Pain Relief,Strip,19,213.8,Cash,4062.2
1293,2025-04-12,Amoxicillin 500mg,Antibiotics,Capsule,23,205.8,Cash,4733.4
1447,2025-04-12,Paracetamol 500mg,Pain Relief,Capsule,3,134.02,Cash,402.06
1461,2025-04-12,Pantoprazole 40mg,Pain Relief,Tab,22,142.13,Cash,3126.86
1472,2025-04-12,Paracetamol 500mg,Vitamins & Supplements,Tab,22,23.41,UPI,515.02
1537,2025-04-12,Amlodipine 5mg,Cardiovascular,Bottle,14,108.79,Cash,1523.06
1553,2025-04-12,Pantoprazole 40mg,Diabetes,Tab,4,174.74,Insurance,698.96
1654,2025-04-12,Vitamin D3 1000IU,Pain Relief,Bottle,11,109.36,Cash,1202.96
1728,2025-04-12,Metformin 500mg,Pain Relief,Tab,19,68.98,UPI,1310.62
1781,2025-04-12,Amlodipine 5mg,Diabetes,Capsule,2,109.65,UPI,219.3
1816,2025-04-12,Metformin 500mg,Gastrointestinal,Capsule,9,61.54,Card,553.86
1820,2025-04-12,Metformin 500mg,Diabetes,Strip,9,84.26,Cash,758.34
1832,2025-04-12,Ibuprofen 400mg,Antibiotics,Bottle,8,43.26,Insurance,346.08
1929,2025-04-12,Azithromycin 500mg,Diabetes,Tab,1,120.08,Insurance,120.08
24,2025-04-13,Amlodipine 5mg,Allergy,Vial,20,187.23,UPI,3744.6
34,2025-04-13,Azithromycin 500mg,Gastrointestinal,Tab,21,119.09,UPI,2500.89
46,2025-04-13,Ibuprofen 400mg,Diabetes,Capsule,6,20.54,Card,123.24
73,2025-04-13,Ibuprofen 400mg,Pain Relief,Vial,20,32.75,Cash,655.0
92,2025-04-13,Amoxicillin 500mg,Antibiotics,Bottle,2,22.72,Cash,45.44
129,2025-04-13,Levothyroxine 50mcg,Gastrointestinal,Vial,1,80.08,Insurance,80.08
158,2025-04-13,Azithromycin 500mg,Gastrointestinal,Tab,23,141.21,Card,3247.83
214,2025-04-13,Paracetamol 500mg,Allergy,Strip,20,244.07,Insurance,4881.4
215,2025-04-13,Atorvastatin 10mg,Cardiovascular,Vial,22,209.02,UPI,4598.44
242,2025-04-13,Atorvastatin 10mg,Thyroid,Capsule,15,64.89,Cash,973.35
279,2025-04-13,Cetirizine 10mg,Allergy,Bottle,12,174.26,UPI,2091.12
437,2025-04-13,Atorvastatin 10mg,Thyroid,Strip,21,59.16,Insurance,1242.36
542,2025-04-13,Amoxicillin 500mg,Thyroid,Tab,8,162.79,Cash,1302.32
543,2025-04-13,Pantoprazole 40mg,Thyroid,Vial,22,194.27,Card,4273.94
673,2025-04-13,Vitamin D3 1000IU,Allergy,Bottle,11,121.74,Insurance,1339.14
793,2025-04-13,Levothyroxine 50mcg,Diabetes,Tab,9,207.81,UPI,1870.29
827,2025-04-13,Amlodipine 5mg,Diabetes,Bottle,12,49.06,Card,588.72
860,2025-04-13,Amoxicillin 500mg,Antibiotics,Capsule,3,243.75,Cash,731.25
1017,2025-04-13,Cetirizine 10mg,Allergy,Vial,9,73.98,Card,665.82
1188,2025-04-13,Atorvastatin 10mg,Diabetes,Capsule,10,156.88,Insurance,1568.8
1209,2025-04-13,Atorvastatin 10mg,Diabetes,Tab,2,37.1,Cash,74.2
1272,2025-04-13,Cetirizine 10mg,Vitamins & Supplements,Vial,16,223.3,Cash,3572.8
1303,2025-04-13,Pantoprazole 40mg,Pain Relief,Strip,22,89.4,UPI,1966.8
1325,2025-04-13,Omeprazole 20mg,Vitamins & Supplements,Vial,6,78.99,UPI,473.94
1474,2025-04-13,Cetirizine 10mg,Vitamins & Supplements,Strip,8,170.54,UPI,1364.32
1539,2025-04-13,Pantoprazole 40mg,Vitamins & Supplements,Capsule,7,110.87,Insurance,776.09
1699,2025-04-13,Omeprazole 20mg,Antibiotics,Strip,5,217.12,Card,1085.6
1704,2025-04-13,Ibuprofen 400mg,Vitamins & Supplements,Capsule,19,50.99,UPI,968.81
1841,2025-04-13,Vitamin D3 1000IU,Thyroid,Bottle,16,233.76,Cash,3740.16
1842,2025-04-13,Amlodipine 5mg,Pain Relief,Bottle,10,41.07,Insurance,410.7
1850,2025-04-13,Atorvastatin 10mg,Cardiovascular,Capsule,16,245.53,Card,3928.48
1923,2025-04-13,Ibuprofen 400mg,Antibiotics,Capsule,15,205.44,Cash,3081.6
1934,2025-04-13,Vitamin D3 1000IU,Diabetes,Strip,5,211.55,Card,1057.75
1949,2025-04-13,Metformin 500mg,Diabetes,Tab,3,159.87,Cash,479.61
1972,2025-04-13,Atorvastatin 10mg,Allergy,Capsule,20,44.78,Cash,895.6
1976,2025-04-13,Atorvastatin 10mg,Cardiovascular,Capsule,4,54.95,Insurance,219.8
108,2025-04-14,Levothyroxine 50mcg,Diabetes,Bottle,21,237.45,Insurance,4986.45
118,2025-04-14,Azithromycin 500mg,Allergy,Capsule,13,191.16,Cash,2485.08
122,2025-04-14,Pantoprazole 40mg,Vitamins & Supplements,Tab,19,110.37,Insurance,2097.03
194,2025-04-14,Levothyroxine 50mcg,Thyroid,Strip,17,21.09,Cash,358.53
208,2025-04-14,Amoxicillin 500mg,Antibiotics,Capsule,16,95.17,Card,1522.72
416,2025-04-14,Amoxicillin 500mg,Cardiovascular,Tab,21,18.53,Cash,389.13
505,2025-04-14,Azithromycin 500mg,Thyroid,Strip,19,183.06,UPI,3478.14
548,2025-04-14,Cetirizine 10mg,Allergy,Strip,6,103.64,UPI,621.84
589,2025-04-14,Azithromycin 500mg,Diabetes,Capsule,12,200.78,Insurance,2409.36
644,2025-04-14,Cetirizine 10mg,Cardiovascular,Strip,3,105.99,UPI,317.97
699,2025-04-14,Vitamin D3 1000IU,Pain Relief,Bottle,3,123.13,Insurance,369.39
773,2025-04-14,Paracetamol 500mg,Pain Relief,Strip,5,194.53,Cash,972.65
813,2025-04-14,Pantoprazole 40mg,Gastrointestinal,Tab,15,98.75,Cash,1481.25
820,2025-04-14,Amoxicillin 500mg,Antibiotics,Capsule,11,245.64,UPI,2702.04
836,2025-04-14,Azithromycin 500mg,Vitamins & Supplements,Strip,12,67.77,Insurance,813.24
861,2025-04-14,Amlodipine 5mg,Cardiovascular,Bottle,20,118.09,Insurance,2361.8
863,2025-04-14,Paracetamol 500mg,Thyroid,Bottle,13,242.47,Card,3152.11
943,2025-04-14,Atorvastatin 10mg,Allergy,Tab,18,172.44,Card,3103.92
994,2025-04-14,Ibuprofen 400mg,Thyroid,Strip,5,32.86,Insurance,164.3
1124,2025-04-14,Paracetamol 500mg,Diabetes,Tab,12,73.66,Insurance,883.92
1156,2025-04-14,Azithromycin 500mg,Thyroid,Bottle,10,144.08,Card,1440.8
1170,2025-04-14,Metformin 500mg,Gastrointestinal,Capsule,12,105.28,Card,1263.36
1198,2025-04-14,Atorvastatin 10mg,Vitamins & Supplements,Capsule,13,149.8,Insurance,1947.4
